DrugCode,DrugCode24,DrugNameTh,DrugNameEn,DrugType
,101112000003771120381620,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,101105000002160530581306,,CARBOCYSTEINE 250 MG/5 G SYRUP,43folders
,101112000003771120381259,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,101112000000730430581259,,AMBROXOL 30 MG/5 ML SYRUP,43folders
,101105000004400220381618,,"CARBOCYSTEINE 375 MG TABLET, ORAL",43folders
,101105000001170930581618,,CARBOCYSTEINE 250 MG/5 ML SYRUP,43folders
,101108000002090330781189,,"ACETYLCYSTEINE 100 MG/5 G POWDER OR GRANULE, ORAL",43folders
,101108000002090330781625,,"ACETYLCYSTEINE 100 MG/5 G POWDER OR GRANULE, ORAL",43folders
,101112000003771120381163,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,101112000000730430581163,,AMBROXOL 30 MG/5 ML SYRUP,43folders
,101112000000730430581252,,AMBROXOL 30 MG/5 ML SYRUP,43folders
,101112000000760210181602,,AMBROXOL 15 MG/2 ML INJECTION,43folders
,101112000000730430581602,,AMBROXOL 30 MG/5 ML SYRUP,43folders
,101112000003972120281423,,"AMBROXOL 75 MG CAPSULE, SUSTAINED RELEASE",43folders
,101112000003771120381602,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,101112000000730430881423,,"AMBROXOL 30 MG/5 ML SOLUTION OR DROPS, ORAL",43folders
,101112000003972120281423,,"AMBROXOL 75 MG CAPSULE, SUSTAINED RELEASE",43folders
,101112000003771120381423,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,114023000004021221781306,,"REBAMIPIDE 100 MG TABLET, FILM COATED",43folders
,114023000004021220381408,,"REBAMIPIDE 100 MG TABLET, ORAL",43folders
,114023000004021220381408,,"REBAMIPIDE 100 MG TABLET, ORAL",43folders
,101112000003771120381620,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,101112000000730430581620,,AMBROXOL 30 MG/5 ML SYRUP,43folders
,101112000000730430581620,,AMBROXOL 30 MG/5 ML SYRUP,43folders
,101108000004022130781253,,"ACETYLCYSTEINE 100 MG/1 ซอง POWDER OR GRANULE, ORAL",43folders
,101108000004201130781253,,"ACETYLCYSTEINE 200 MG/1 ซอง POWDER OR GRANULE, ORAL",43folders
,101108000004022130781122,,"ACETYLCYSTEINE 100 MG/1 ซอง POWDER OR GRANULE, ORAL",43folders
,101108000004201130781122,,"ACETYLCYSTEINE 200 MG/1 ซอง POWDER OR GRANULE, ORAL",43folders
,101112000003771120381716,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,101112000003771120381322,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,101112000000730430581716,,AMBROXOL 30 MG/5 ML SYRUP,43folders
,101112000000730430581322,,AMBROXOL 30 MG/5 ML SYRUP,43folders
,101158000000510130581169,,BROMHEXINE 4 MG/5 ML SYRUP,43folders
,101158000003613120381169,,"BROMHEXINE 8 MG TABLET, ORAL",43folders
,101112000003771120381169,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,101112000000730430581169,,AMBROXOL 30 MG/5 ML SYRUP,43folders
,101112000003771120381620,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,101112000000730430581620,,AMBROXOL 30 MG/5 ML SYRUP,43folders
,101108000002090330781621,,"ACETYLCYSTEINE 100 MG/5 G POWDER OR GRANULE, ORAL",43folders
,101108000004201130781621,,"ACETYLCYSTEINE 200 MG/1 ซอง POWDER OR GRANULE, ORAL",43folders
,218020100028021120381187,,"NEOMYCIN SULFATE+BACITRACIN+AMYLOCAINE 2.5 MG+100 UNITS+0.5 MG TABLET, ORAL",43folders
,101112000000730430581621,,AMBROXOL 30 MG/5 ML SYRUP,43folders
,101112000003771120381621,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,101158000000510130581058,,BROMHEXINE 4 MG/5 ML SYRUP,43folders
,101158000003613120381058,,"BROMHEXINE 8 MG TABLET, ORAL",43folders
,101108000002090330781508,,"ACETYLCYSTEINE 100 MG/5 G POWDER OR GRANULE, ORAL",43folders
,101105000001170930581079,,CARBOCYSTEINE 250 MG/5 ML SYRUP,43folders
,101105000004400220381079,,"CARBOCYSTEINE 375 MG TABLET, ORAL",43folders
,201110200019999920381288,,"MULTIVITAMINS TABLET, ORAL",43folders
,100209000002090540681170,,MUPIROCIN 2 G/100 G OINTMENT,43folders
,101124000004021220381457,,"GLYCERYL GUAIACOLATE 100 MG TABLET, ORAL",43folders
,148274999004410221781537,,"DRONEDARONE HCL 400 MG TABLET, FILM COATED",43folders
,201110100019999920381122,,"MULTIVITAMIN+MINERALS TABLET, ORAL",43folders
,201110100019999930881122,,"MULTIVITAMIN+MINERALS SOLUTION OR DROPS, ORAL",43folders
,201110100019999921881499,,"MULTIVITAMIN+MINERALS TABLET, SUGAR COATED",43folders
,201110100019999920381169,,"MULTIVITAMIN+MINERALS TABLET, ORAL",43folders
,201110140019999920381169,,"MULTIVITAMIN+ZINC TABLET, ORAL",43folders
,201110100019999921181463,,"MULTIVITAMIN+MINERALS CAPSULE, SOFT",43folders
,201110200019999930581028,,MULTIVITAMINS SYRUP,43folders
,142732999004371110182800,,GADOBENATE DIMEGLUMINE 334 MG/1 ML INJECTION,43folders
,142732999004371110182800,,GADOBENATE DIMEGLUMINE 334 MG/1 ML INJECTION,43folders
,142732000006638110181302,,GADOBENIC ACID 0.334 G/1 ML INJECTION,43folders
,201110100019999920381341,,"MULTIVITAMIN+MINERALS TABLET, ORAL",43folders
,201110100019999921181625,,"MULTIVITAMIN+MINERALS CAPSULE, SOFT",43folders
,201110100019999921181587,,"MULTIVITAMIN+MINERALS CAPSULE, SOFT",43folders
,201110100019999920381625,,"MULTIVITAMIN+MINERALS TABLET, ORAL",43folders
,201110200019999930581625,,MULTIVITAMINS SYRUP,43folders
,201110200019999920381618,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110110019999921181463,,"MULTIVITAMIN+LYSINE CAPSULE, SOFT",43folders
,201110200019999920381169,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110100019999930581122,,MULTIVITAMIN+MINERALS SYRUP,43folders
,201110100019999920381122,,"MULTIVITAMIN+MINERALS TABLET, ORAL",43folders
,201110200019999910181630,,MULTIVITAMINS INJECTION,43folders
,201110200019999920381618,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110200019999921881078,,"MULTIVITAMINS TABLET, SUGAR COATED",43folders
,201110100019999921881078,,"MULTIVITAMIN+MINERALS TABLET, SUGAR COATED",43folders
,201110200019999930581078,,MULTIVITAMINS SYRUP,43folders
,201110100019999921181463,,"MULTIVITAMIN+MINERALS CAPSULE, SOFT",43folders
,201110100019999920381555,,"MULTIVITAMIN+MINERALS TABLET, ORAL",43folders
,201110200019999920381147,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110200019999920381499,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110200019999920381499,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110200019999920381555,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110200019999921881634,,"MULTIVITAMINS TABLET, SUGAR COATED",43folders
,201110200019999921881634,,"MULTIVITAMINS TABLET, SUGAR COATED",43folders
,201110200019999921881634,,"MULTIVITAMINS TABLET, SUGAR COATED",43folders
,201110100019999921181387,,"MULTIVITAMIN+MINERALS CAPSULE, SOFT",43folders
,201110200019999920381084,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110200019999920381084,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110200019999920381078,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110200019999920381078,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110100019999921181463,,"MULTIVITAMIN+MINERALS CAPSULE, SOFT",43folders
,201110100039999921181463,,"MULTIVITAMIN+CALCIUM CAPSULE, SOFT",43folders
,201110100019999921181463,,"MULTIVITAMIN+MINERALS CAPSULE, SOFT",43folders
,201110200019999930681506,,"MULTIVITAMINS SYRUP OR SUSPENSION, DRY POWDER",43folders
,201110200019999930581506,,MULTIVITAMINS SYRUP,43folders
,201110200019999930581506,,MULTIVITAMINS SYRUP,43folders
,201110200019999930581506,,MULTIVITAMINS SYRUP,43folders
,201110200019999920381499,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110200019999920381096,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110200019999920381628,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110100019999930581618,,MULTIVITAMIN+MINERALS SYRUP,43folders
,201110200019999930581634,,MULTIVITAMINS SYRUP,43folders
,201110200019999930581259,,MULTIVITAMINS SYRUP,43folders
,201110120019999930581602,,MULTIVITAMIN FOR PAEDIATRIC SYRUP,43folders
,201110110019999930581467,,MULTIVITAMIN+LYSINE SYRUP,43folders
,201110200019999921881480,,"MULTIVITAMINS TABLET, SUGAR COATED",43folders
,201110200019999920381169,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110200019999920381122,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110200019999921881677,,"MULTIVITAMINS TABLET, SUGAR COATED",43folders
,201110200019999920381506,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110200019999920381506,,"MULTIVITAMINS TABLET, ORAL",43folders
,201110100019999921181463,,"MULTIVITAMIN+MINERALS CAPSULE, SOFT",43folders
,201110100019999921181467,,"MULTIVITAMIN+MINERALS CAPSULE, SOFT",43folders
,201110200019999921181602,,"MULTIVITAMINS CAPSULE, SOFT",43folders
,201110200019999930581258,,MULTIVITAMINS SYRUP,43folders
,201110100019999921781169,,"MULTIVITAMIN+MINERALS TABLET, FILM COATED",43folders
,210070220029999910181506,,MUMPS+MEASLE+RUBELLA VACCINE INJECTION,43folders
,201110200019999930881122,,"MULTIVITAMINS SOLUTION OR DROPS, ORAL",43folders
,101158000003613121781363,,"BROMHEXINE 8 MG TABLET, FILM COATED",43folders
,124172000001180110281373,,"FOTEMUSTINE 208 MG/4 ML INJECTION, POWDER",43folders
,100209000002090540681095,,MUPIROCIN 2 G/100 G OINTMENT,43folders
,100209000002090540681079,,MUPIROCIN 2 G/100 G OINTMENT,43folders
,100209000002090540681062,,MUPIROCIN 2 G/100 G OINTMENT,43folders
,101105000004400220381113,,"CARBOCYSTEINE 375 MG TABLET, ORAL",43folders
,101105000000920430581113,,CARBOCYSTEINE 100 MG/5 ML SYRUP,43folders
,101105000001170930581113,,CARBOCYSTEINE 250 MG/5 ML SYRUP,43folders
,101105000001170930581113,,CARBOCYSTEINE 250 MG/5 ML SYRUP,43folders
,101108000004022130781113,,"ACETYLCYSTEINE 100 MG/1 ซอง POWDER OR GRANULE, ORAL",43folders
,101108000004201130781113,,"ACETYLCYSTEINE 200 MG/1 ซอง POWDER OR GRANULE, ORAL",43folders
,219011100039999960581589,,"ARTIFICIAL TEARS & LUBRICANTS SOLUTION OR DROPS, EYE",43folders
,219011100039999960581589,,"ARTIFICIAL TEARS & LUBRICANTS SOLUTION OR DROPS, EYE",43folders
,101174009001900250281078,,"TRIAMCINOLONE ACETONIDE 0.1 G/100 G PASTE, ORAL",43folders
,213020100021330140181445,,ANALGESIC CREAM 11 G/100 G CREAM,43folders
,100411133003850120381144,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, ORAL",43folders
,213030200037962120381122,,"CARISOPRODOL+PARACETAMOL 175 MG+325 MG TABLET, ORAL",43folders
,100475000003620120381445,,"BACLOFEN 10 MG TABLET, ORAL",43folders
,213030200018175120381185,,"ORPHENADRINE+PARACETAMOL 30 MG+500 MG TABLET, ORAL",43folders
,213030200018175120381297,,"ORPHENADRINE+PARACETAMOL 30 MG+500 MG TABLET, ORAL",43folders
,213030200018276120381606,,"ORPHENADRINE+PARACETAMOL 35 MG+450 MG TABLET, ORAL",43folders
,213030200018277120381621,,"ORPHENADRINE+PARACETAMOL 35 MG+500 MG TABLET, ORAL",43folders
,213020100022240240181592,,ANALGESIC CREAM 10 %W/W CREAM,43folders
,102197000003284199981589,,"ALPROSTADIL 1,000 MCG/1 URETHRAL STICK Z:OTHERS",43folders
,102197000003062199981589,,ALPROSTADIL 125 MCG/1 URETHRAL STICK Z:OTHERS,43folders
,102197000003123199981589,,ALPROSTADIL 250 MCG/1 URETHRAL STICK Z:OTHERS,43folders
,102197000003213199981589,,ALPROSTADIL 500 MCG/1 URETHRAL STICK Z:OTHERS,43folders
,210010500017408130481179,,CO-TRIMOXAZOLE (Sulfamethoxazole+Trimethoprim) (200 MG+40 MG)/5 ML SUSPENSION,43folders
,100716000004021220381169,,"NIMESULIDE 100 MG TABLET, ORAL",43folders
,100354000020531430581508,,HYOSCINE N-BUTYLBROMIDE 5 MG/5 ML SYRUP,43folders
,100354000023620120381508,,"HYOSCINE N-BUTYLBROMIDE 10 MG TABLET, ORAL",43folders
,100411133003850121781620,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, FILM COATED",43folders
,213030200018277120381307,,"ORPHENADRINE+PARACETAMOL 35 MG+500 MG TABLET, ORAL",43folders
,100411133003850120381442,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, ORAL",43folders
,100411133003850120381674,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, ORAL",43folders
,101112000003771120381457,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,100469000003850120381168,,"EPERISONE 50 MG TABLET, ORAL",43folders
,101158000003613120381442,,"BROMHEXINE 8 MG TABLET, ORAL",43folders
,101158000000510130581442,,BROMHEXINE 4 MG/5 ML SYRUP,43folders
,213030200018175120381099,,"ORPHENADRINE+PARACETAMOL 30 MG+500 MG TABLET, ORAL",43folders
,100457000004493121781169,,"METHOCARBAMOL 500 MG TABLET, FILM COATED",43folders
,100457000004493120381169,,"METHOCARBAMOL 500 MG TABLET, ORAL",43folders
,214060300017804120381095,,"AMITRIPTYLINE+PERPHENAZINE 10 MG+2 MG TABLET, ORAL",43folders
,214060300017808120381095,,"AMITRIPTYLINE+PERPHENAZINE 10 MG+4 MG TABLET, ORAL",43folders
,214060300018097120381095,,"AMITRIPTYLINE+PERPHENAZINE 25 MG+2 MG TABLET, ORAL",43folders
,101112000003771120381519,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,218050100017126130581170,,TRIPROLIDINE+PSEUDOEPHEDRINE (1.25 MG+30 MG)/5 ML SYRUP,43folders
,101729000002150340281562,,MENTHOL 40 MG/1 G GEL,43folders
,213020100022240240181562,,ANALGESIC CREAM 10 %W/W CREAM,43folders
,100070000000920430481331,,ALBENDAZOLE 100 MG/5 ML SUSPENSION,43folders
,100218000004410221781306,,"ETHAMBUTOL 400 MG TABLET, FILM COATED",43folders
,100218000004203121781306,,"ETHAMBUTOL 200 MG TABLET, FILM COATED",43folders
,100111000004203120381028,,"KETOCONAZOLE 200 MG TABLET, ORAL",43folders
,204060100047596130781677,,"NEOMYCIN+BACITRACIN+POLYMIXIN B (500 MG+25,000 IU+160,000 IU)/100 G POWDER OR GRANULE, ORAL",43folders
,204060100037052140681331,,"NEOMYCIN+BACITRACIN (0.5 G+25,000 IU)/100 G OINTMENT",43folders
,218020100028021120981677,,NEOMYCIN SULFATE+BACITRACIN+AMYLOCAINE 2.5 MG+100 UNITS+0.5 MG LOZENGE OR TROCHE OR PASTILLE,43folders
,218020100028021120981677,,NEOMYCIN SULFATE+BACITRACIN+AMYLOCAINE 2.5 MG+100 UNITS+0.5 MG LOZENGE OR TROCHE OR PASTILLE,43folders
,218020100028021120981331,,NEOMYCIN SULFATE+BACITRACIN+AMYLOCAINE 2.5 MG+100 UNITS+0.5 MG LOZENGE OR TROCHE OR PASTILLE,43folders
,218020100219999920381677,,"PHARYNGEAL PREPARATIONS TABLET, ORAL",43folders
,218020100028021120981331,,NEOMYCIN SULFATE+BACITRACIN+AMYLOCAINE 2.5 MG+100 UNITS+0.5 MG LOZENGE OR TROCHE OR PASTILLE,43folders
,218020100028021120981331,,NEOMYCIN SULFATE+BACITRACIN+AMYLOCAINE 2.5 MG+100 UNITS+0.5 MG LOZENGE OR TROCHE OR PASTILLE,43folders
,218020100028021120981677,,NEOMYCIN SULFATE+BACITRACIN+AMYLOCAINE 2.5 MG+100 UNITS+0.5 MG LOZENGE OR TROCHE OR PASTILLE,43folders
,218020100028021120981677,,NEOMYCIN SULFATE+BACITRACIN+AMYLOCAINE 2.5 MG+100 UNITS+0.5 MG LOZENGE OR TROCHE OR PASTILLE,43folders
,101112000003771120381331,,"AMBROXOL 30 MG TABLET, ORAL",43folders
,101112000000730430581331,,AMBROXOL 30 MG/5 ML SYRUP,43folders
,100411133003850120381252,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, ORAL",43folders
,101481000005002170281331,,"SALCATONIN 100 UNITS/1 DOSE SPRAY, NASAL",43folders
,101481000005073170281331,,"SALCATONIN 200 UNITS/1 DOSE SPRAY, NASAL",43folders
,146444000003852110281535,,"MICAFUNGIN 50 MG/1 AMP. OR VIAL INJECTION, POWDER",43folders
,146444000003852110281535,,"MICAFUNGIN 50 MG/1 AMP. OR VIAL INJECTION, POWDER",43folders
,100110000002090540181252,,MICONAZOLE 2 G/100 G CREAM,43folders
,100114000004293220181685,,CEPHALEXIN 250 MG CAPSULE,43folders
,100114000004493120181685,,CEPHALEXIN 500 MG CAPSULE,43folders
,100111000002090440181258,,KETOCONAZOLE 20 MG/1 G CREAM,43folders
,100103000002040340181113,,CLOTRIMAZOLE 1 G/100 G CREAM,43folders
,204070220017068340181163,,CLOTRIMAZOLE+BETAMETHASONE (1 G+0.1 G)/100 G CREAM,43folders
,100137000004293220181529,,CHLORAMPHENICOL 250 MG CAPSULE,43folders
,100138000004293220181575,,THIAMPHENICOL 250 MG CAPSULE,43folders
,100137000000700660581575,,"CHLORAMPHENICOL 500 MG/100 ML SOLUTION OR DROPS, EYE",43folders
,100103000004021280281078,,"CLOTRIMAZOLE 100 MG SUPPOSITORY, VAGINAL",43folders
,100103000002040630781730,,"CLOTRIMAZOLE 1 %W/W POWDER OR GRANULE, ORAL",43folders
,100111000004203120381575,,"KETOCONAZOLE 200 MG TABLET, ORAL",43folders
,218050100098390120381677,,"PARACETAMOL+CHLORPHENIRAMINE 500 MG+2 MG TABLET, ORAL",43folders
,218050100098523130581331,,PARACETAMOL+CHLORPHENIRAMINE (300 MG+1 MG)/15 ML SYRUP,43folders
,218050100098408120381677,,"PARACETAMOL+CHLORPHENIRAMINE 500 MG+4 MG TABLET, ORAL",43folders
,218050100227220141581331,,"PARACETAMOL+CHLORPHENIRAMINE+PSEUDOEPHEDRINE (120 MG+1 MG+15 MG)/5 ML SOLUTION, EXTERNAL",43folders
,218050100228397120381677,,"PARACETAMOL+CHLORPHENIRAMINE+PSEUDOEPHEDRINE 500 MG+2 MG+30 MG TABLET, ORAL",43folders
,218050100148398120381677,,"PARACETAMOL+CHLORPHENIRAMINE+PHENYLEPHRINE 500 MG+2 MG+5 MG TABLET, ORAL",43folders
,218050100147227141581331,,"PARACETAMOL+CHLORPHENIRAMINE+PHENYLEPHRINE (120 MG+1 MG+5 MG)/5 ML SOLUTION, EXTERNAL",43folders
,100111000004203120381078,,"KETOCONAZOLE 200 MG TABLET, ORAL",43folders
,100111000002090540181078,,KETOCONAZOLE 2 G/100 G CREAM,43folders
,100103000001950141781168,,CLOTRIMAZOLE 250 MG/75 G SPRAY,43folders
,100103000004493180281168,,"CLOTRIMAZOLE 500 MG SUPPOSITORY, VAGINAL",43folders
,100103000004493180281168,,"CLOTRIMAZOLE 500 MG SUPPOSITORY, VAGINAL",43folders
,100008190003471120381331,,"CHLORPHENIRAMINE MALEATE 4 MG TABLET, ORAL",43folders
,100008190003471120381331,,"CHLORPHENIRAMINE MALEATE 4 MG TABLET, ORAL",43folders
,210010500017408130481529,,CO-TRIMOXAZOLE (Sulfamethoxazole+Trimethoprim) (200 MG+40 MG)/5 ML SUSPENSION,43folders
,210010500017408130481575,,CO-TRIMOXAZOLE (Sulfamethoxazole+Trimethoprim) (200 MG+40 MG)/5 ML SUSPENSION,43folders
,210010500018066120181529,,CO-TRIMOXAZOLE (Sulfamethoxazole+Trimethoprim) 200 MG+40 MG CAPSULE,43folders
,210010500018320120181529,,CO-TRIMOXAZOLE (Sulfamethoxazole+Trimethoprim) 400 MG+80 MG CAPSULE,43folders
,100111000002090541181078,,KETOCONAZOLE 2 G/100 G SHAMPOO,43folders
,100111000002090540181028,,KETOCONAZOLE 2 G/100 G CREAM,43folders
,204070220017156140181189,,CLOTRIMAZOLE+BETAMETHASONE (10 MG+1 MG)/1 G CREAM,43folders
,101625000000800441581429,,"BIFONAZOLE 1 G/100 ML SOLUTION, EXTERNAL",43folders
,101625000002040340181429,,BIFONAZOLE 1 G/100 G CREAM,43folders
,100101000005590130481306,,"NYSTATIN 100,000 UNITS/1 ML SUSPENSION",43folders
,100110000002090440181078,,MICONAZOLE 20 MG/1 G CREAM,43folders
,100070000004203120381575,,"ALBENDAZOLE 200 MG TABLET, ORAL",43folders
,100101000005571180281331,,"NYSTATIN 100,000 UNITS SUPPOSITORY, VAGINAL",43folders
,100103000002040340181189,,CLOTRIMAZOLE 1 G/100 G CREAM,43folders
,100075000004511220381575,,"PRAZIQUANTEL 600 MG TABLET, ORAL",43folders
,100100000004493120381040,,"GRISEOFULVIN 500 MG TABLET, ORAL",43folders
,100100000004072120381113,,"GRISEOFULVIN 125 MG TABLET, ORAL",43folders
,100100000004493120381113,,"GRISEOFULVIN 500 MG TABLET, ORAL",43folders
,100100000004493120381113,,"GRISEOFULVIN 500 MG TABLET, ORAL",43folders
,100103000002040630781606,,"CLOTRIMAZOLE 1 %W/W POWDER OR GRANULE, ORAL",43folders
,204070220017156140181606,,CLOTRIMAZOLE+BETAMETHASONE (10 MG+1 MG)/1 G CREAM,43folders
,100103000002040340181606,,CLOTRIMAZOLE 1 G/100 G CREAM,43folders
,204070220017156140181078,,CLOTRIMAZOLE+BETAMETHASONE (10 MG+1 MG)/1 G CREAM,43folders
,100103000002040630781078,,"CLOTRIMAZOLE 1 %W/W POWDER OR GRANULE, ORAL",43folders
,100103000002040340181078,,CLOTRIMAZOLE 1 G/100 G CREAM,43folders
,204070220017068340181078,,CLOTRIMAZOLE+BETAMETHASONE (1 G+0.1 G)/100 G CREAM,43folders
,100275000004203120181619,,METRONIDAZOLE 200 MG CAPSULE,43folders
,100411133003850120381202,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, ORAL",43folders
,100411133004121121781462,,"TOLPERISONE HYDROCHLORIDE 150 MG TABLET, FILM COATED",43folders
,100411133004121121781202,,"TOLPERISONE HYDROCHLORIDE 150 MG TABLET, FILM COATED",43folders
,100411133003850121781462,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, FILM COATED",43folders
,100411133003850121781202,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, FILM COATED",43folders
,100411133004121120381202,,"TOLPERISONE HYDROCHLORIDE 150 MG TABLET, ORAL",43folders
,100411133003850121781202,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, FILM COATED",43folders
,100411133003850121781462,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, FILM COATED",43folders
,100357000003850120181551,,MEBEVERINE 50 MG CAPSULE,43folders
,100411133003850120381630,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, ORAL",43folders
,100411133003850120381169,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, ORAL",43folders
,100411133003850120381189,,"TOLPERISONE HYDROCHLORIDE 50 MG TABLET, ORAL",43folders
,101191000000700160581297,,"TROPICAMIDE 5 MG/1 ML SOLUTION OR DROPS, EYE",43folders
,101337000003721120381331,,"FAMOTIDINE 20 MG TABLET, ORAL",43folders
,100702000003750120381331,,"DICLOFENAC 25 MG TABLET, ORAL",43folders
,100702078002040640281677,,DICLOFENAC DIETHYLAMMONIUM 1 %W/W GEL,43folders
,100179000004203121781677,,"NORFLOXACIN 200 MG TABLET, FILM COATED",43folders
,100179000004410221781677,,"NORFLOXACIN 400 MG TABLET, FILM COATED",43folders
,124313255004180121781414,,"SODIUM MYCOPHENOLATE 180 MG TABLET, FILM COATED",43folders
,124313255004180120381414,,"SODIUM MYCOPHENOLATE 180 MG TABLET, ORAL",43folders
,124313255004390121781414,,"SODIUM MYCOPHENOLATE 360 MG TABLET, FILM COATED",43folders
,124313255004390120381414,,"SODIUM MYCOPHENOLATE 360 MG TABLET, ORAL",43folders
,201020130018315120381176,,"ALUMINIUM HYDROXIDE+MAGNESIUM HYDROXIDE+ATROPINE SULFATE 400 MG+150 MG+0.13 MG TABLET, ORAL",43folders
,201020130018315120381621,,"ALUMINIUM HYDROXIDE+MAGNESIUM HYDROXIDE+ATROPINE SULFATE 400 MG+150 MG+0.13 MG TABLET, ORAL",43folders
,101766000002270140181677,,METHYL SALICYLATE 14 G/100 G CREAM,43folders
,213030200018276120381296,,"ORPHENADRINE+PARACETAMOL 35 MG+450 MG TABLET, ORAL",43folders
,100111000002090240181445,,KETOCONAZOLE 2 %W/W CREAM,43folders
,100306000003361121781336,,"BUSULPHAN 2 MG TABLET, FILM COATED",43folders
,100306000003361120381336,,"BUSULPHAN 2 MG TABLET, ORAL",43folders
,100306000003361120381335,,"BUSULPHAN 2 MG TABLET, ORAL",43folders
,101254000053991120381602,,"SIMETHICONE 80 MG TABLET, ORAL",43folders
,101254000051230130481602,,SIMETHICONE 40 MG/0.6 ML SUSPENSION,43folders
,141223000003520110281526,,"GEMTUZUMAB OZOGAMICIN BULK LIQUID CONJUGATE 5 MG/1 AMP. OR VIAL INJECTION, POWDER",43folders
,201895000002621121781331,,"VITAMIN C 1 G TABLET, FILM COATED",43folders
,201895000004493120781331,,"VITAMIN C 500 MG TABLET, CHEWABLE",43folders
